0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.8119,0,-82.4767,0,-82.4767,0
0,0,0,0,0,0,-13.8459,0,-182.176,0,-182.176,0
0,0,0,0,0,0,20.2229,0,-274.983,0,-274.983,0
0,0,0,0,0,0,-15.4279,0,-353.597,0,-353.597,0
0,0,0,0,0,-33.8449,-3.12899,0,-353.597,0,-353.597,-45.7518
0,0,0,0,0,-33.8449,18.4519,0,-353.597,0,-353.597,-45.7518
0,0,0,0,0,-33.8449,3.99699,0,-353.597,0,-353.597,-45.7518
